order_id,city,category,customer_type,order_time,distance_km,order_value,delivery_fee,rider_cost,dark_store_cost,discount,delivery_time,gross_margin,contribution_margin,peak_hour
10030,Mumbai,Groceries,Regular,2025-05-21 10:04:00,5.4,533.28,29.01,74.39,21.2,34.62,23.85,84.09474217890212,-17.11,0
10031,Pune,Beauty,Regular,2025-05-22 22:54:00,2.51,529.74,30.07,57.33,43.5,23.66,21.28,127.54987941122566,33.13,0
10032,Chennai,Groceries,Discount-Seeker,2025-01-28 12:04:00,5.5,496.82,20.0,65.85,38.35,71.31,26.26,106.73416334581015,-48.78,1
10033,Mumbai,Beauty,Discount-Seeker,2025-03-26 19:31:00,5.06,346.69,20.15,69.06,47.63,58.18,25.21,84.54602102747101,-70.17,1
10034,Mumbai,Groceries,Discount-Seeker,2025-01-22 13:52:00,1.08,347.32,23.91,51.44,30.52,49.83,15.01,66.02198877746507,-41.86,1
10035,Hyderabad,Cafe,Discount-Seeker,2025-02-01 08:44:00,1.16,406.09,44.02,45.07,21.14,28.63,19.32,70.34657281491087,19.53,0
10036,Bangalore,Groceries,Discount-Seeker,2025-04-14 23:06:00,3.54,259.86,16.0,65.76,46.81,64.61,21.97,55.608096455036694,-105.57,0
10037,Delhi,Groceries,Discount-Seeker,2025-02-03 11:43:00,2.55,567.82,37.41,56.96,41.44,77.01,21.06,110.50831462753466,-27.49,0
10038,Delhi,Beauty,Regular,2025-03-20 16:01:00,2.37,621.29,34.89,46.0,38.71,76.29,15.6,136.97738251021104,10.87,0
10039,Mumbai,Groceries,Premium,2025-06-25 10:53:00,1.48,405.61,17.2,42.12,37.61,16.9,14.45,100.74179557127997,21.31,0
10040,Pune,Cafe,Discount-Seeker,2025-02-05 09:41:00,2.03,313.45,27.83,42.28,23.48,79.79,18.72,48.03394996771245,-69.69,0
10041,Hyderabad,Cafe,Premium,2025-01-12 06:36:00,1.84,510.84,41.78,44.13,24.15,31.47,17.79,110.76490277381805,52.79,0
10042,Delhi,Cafe,Discount-Seeker,2025-02-28 23:08:00,4.06,441.09,18.65,59.75,43.19,40.85,19.95,90.00922354723532,-35.13,0
10043,Pune,Cafe,Discount-Seeker,2025-04-06 11:07:00,2.21,631.57,22.82,46.09,38.03,69.98,19.6,103.86574387228879,-27.41,0
10044,Delhi,Groceries,Regular,2025-03-12 19:36:00,5.52,359.06,17.89,64.64,22.39,77.41,25.12,61.86318661285439,-84.69,1
10045,Mumbai,Groceries,Regular,2025-01-09 15:56:00,2.04,171.71,21.5,50.91,41.93,73.72,12.28,29.648479585543367,-115.41,0
10046,Bangalore,Groceries,Premium,2025-01-28 20:52:00,3.9,482.22,33.04,58.54,27.01,36.28,23.48,80.88416824328893,-7.91,1
10047,Delhi,Groceries,Regular,2025-05-08 21:46:00,2.38,518.29,38.04,55.63,31.88,33.96,13.54,96.98577242481903,13.56,1
10048,Chennai,Cafe,Regular,2025-05-09 22:02:00,4.82,568.66,41.09,66.64,26.47,47.18,18.68,88.0399081817735,-11.16,0
10049,Hyderabad,Beauty,Premium,2025-06-16 19:01:00,2.44,350.65,32.34,44.91,39.24,62.52,15.37,68.49557219582563,-45.83,1
10050,Delhi,Beauty,Premium,2025-06-07 10:07:00,1.33,411.22,16.34,48.5,29.05,11.32,17.87,77.14492580047735,4.61,0
10051,Mumbai,Groceries,Premium,2025-05-11 19:05:00,2.23,535.57,41.3,54.93,49.81,46.31,21.89,81.79445771956351,-27.96,1
10052,Mumbai,Cafe,Regular,2025-05-24 17:16:00,5.86,513.03,44.94,71.06,49.42,77.3,23.72,114.18407673640151,-38.66,0
10053,Pune,Groceries,Regular,2025-03-04 04:45:00,3.7,284.09,34.37,60.41,42.82,76.84,25.28,43.836205927797536,-101.86,0
10054,Chennai,Groceries,Regular,2025-03-28 20:44:00,3.32,325.21,20.18,61.4,42.67,38.86,23.46,63.702640183425274,-59.05,1
10055,Delhi,Beauty,Discount-Seeker,2025-06-10 03:46:00,4.25,472.91,35.76,56.35,35.25,66.33,18.17,99.24043189394384,-22.93,0
10056,Delhi,Groceries,Premium,2025-01-15 19:20:00,4.39,586.03,15.89,66.04,46.31,0.56,19.21,106.47174668832918,9.45,1
10057,Bangalore,Groceries,Discount-Seeker,2025-01-06 08:43:00,1.68,349.18,39.62,51.99,22.32,1.91,19.03,75.52686235895706,38.93,0
10058,Hyderabad,Beauty,Discount-Seeker,2025-05-11 10:20:00,4.99,332.74,37.41,67.47,26.3,58.54,25.86,65.48124216283354,-49.42,0
10059,Delhi,Groceries,Regular,2025-02-13 17:06:00,3.37,183.37,41.37,61.19,31.06,39.1,21.61,35.11561089889859,-54.86,0
10060,Pune,Cafe,Premium,2025-01-02 18:50:00,4.1,516.2,25.5,68.38,21.08,44.28,21.13,105.6292956163213,-2.61,0
10061,Hyderabad,Groceries,Regular,2025-04-23 20:15:00,1.07,466.22,17.86,49.24,38.07,59.05,13.48,72.03836189726674,-56.46,1
10062,Delhi,Groceries,Premium,2025-02-03 02:41:00,5.9,497.71,33.71,72.38,22.21,42.83,28.1,78.6451081985174,-25.06,0
10063,Pune,Groceries,Premium,2025-06-14 16:52:00,1.53,535.98,15.08,48.81,37.7,75.91,18.35,103.00839540567745,-44.33,0
10064,Pune,Groceries,Premium,2025-03-06 04:33:00,3.01,651.05,30.87,58.26,25.79,33.39,23.2,100.12607716526746,13.56,0
10065,Chennai,Groceries,Regular,2025-02-03 18:48:00,2.49,652.73,44.79,55.01,44.96,19.9,16.53,106.56547742417638,31.49,0
10066,Mumbai,Beauty,Discount-Seeker,2025-03-25 02:37:00,5.33,513.89,21.78,71.92,45.13,9.06,24.41,125.44298271892886,21.11,0
10067,Hyderabad,Cafe,Discount-Seeker,2025-05-21 15:18:00,0.54,701.65,23.47,34.31,40.72,16.31,9.35,114.35183277957206,46.48,0
10068,Delhi,Groceries,Regular,2025-04-06 13:25:00,5.63,512.9,33.51,74.16,36.11,40.69,22.43,113.66938730912936,-3.78,1
10069,Mumbai,Beauty,Premium,2025-04-16 13:15:00,1.7,543.91,21.58,47.61,45.55,44.2,21.4,99.6118932665771,-16.17,1
10070,Delhi,Electronics,Regular,2025-03-20 10:03:00,4.86,437.15,29.24,70.07,37.18,65.3,25.56,67.50393024784944,-75.81,0
10071,Delhi,Cafe,Premium,2025-02-14 03:43:00,4.17,459.26,32.88,63.54,35.76,41.12,19.46,86.43122463988833,-21.11,0
10072,Pune,Groceries,Regular,2025-06-19 03:14:00,0.94,487.4,33.05,35.71,45.95,44.88,13.61,94.39972075841267,0.91,0
10073,Mumbai,Electronics,Discount-Seeker,2025-03-05 10:53:00,2.38,196.51,16.78,46.14,25.69,53.67,19.51,40.24937393770395,-68.47,0
10074,Hyderabad,Groceries,Regular,2025-05-09 05:13:00,5.88,650.59,34.2,66.36,47.68,40.33,21.24,141.24627342840213,21.08,0
10075,Chennai,Groceries,Discount-Seeker,2025-03-12 20:09:00,4.95,499.7,23.3,64.05,47.26,7.93,24.35,76.45190129908256,-19.49,1
10076,Pune,Groceries,Regular,2025-05-21 02:57:00,5.68,683.55,29.7,66.33,34.69,68.25,23.74,158.29848072871897,18.73,0
10077,Pune,Groceries,Premium,2025-04-04 05:07:00,1.33,332.76,29.08,51.04,47.32,34.34,13.39,56.302682084737455,-47.32,0
10078,Chennai,Groceries,Premium,2025-01-04 08:17:00,3.06,539.45,18.73,50.7,48.58,52.42,20.81,116.97616006820246,-15.99,0
10079,Hyderabad,Groceries,Regular,2025-01-20 14:38:00,4.41,371.96,37.46,70.31,25.14,48.24,19.59,86.1589004827191,-20.07,1
10080,Pune,Groceries,Discount-Seeker,2025-06-10 07:04:00,3.54,508.28,25.86,64.64,43.22,68.81,18.69,84.97999492231277,-65.83,0
10081,Mumbai,Cafe,Regular,2025-02-17 01:58:00,1.18,307.84,19.59,48.72,45.21,77.55,11.01,54.36535595813402,-97.52,0
10082,Hyderabad,Cafe,Regular,2025-05-09 16:14:00,4.67,322.54,18.99,60.63,32.4,1.53,22.2,64.02844399429125,-11.54,0
10083,Chennai,Cafe,Discount-Seeker,2025-03-09 05:31:00,2.14,281.06,27.1,49.52,26.59,59.32,16.07,58.56880146251406,-49.76,0
10084,Hyderabad,Electronics,Regular,2025-03-31 01:42:00,4.34,415.67,29.32,66.26,41.03,8.36,20.13,65.96683046448766,-20.36,0
10085,Bangalore,Cafe,Premium,2025-02-25 00:47:00,3.94,469.9,17.32,56.96,30.6,40.28,20.56,75.1031321625441,-35.42,0
10086,Chennai,Electronics,Discount-Seeker,2025-03-05 16:41:00,5.73,296.32,25.06,66.79,32.11,23.18,24.17,57.57310362822264,-39.45,0
10087,Bangalore,Beauty,Regular,2025-03-21 03:03:00,3.65,650.41,33.76,58.03,40.84,45.54,25.21,118.10448631231395,7.45,0
10088,Chennai,Groceries,Regular,2025-01-28 23:28:00,3.75,339.74,42.45,55.45,36.97,9.45,19.45,78.84947882929201,19.43,0
10089,Delhi,Groceries,Discount-Seeker,2025-05-03 14:26:00,4.45,717.4,29.82,62.97,26.71,71.95,17.13,120.59249314379538,-11.22,1
10090,Pune,Groceries,Premium,2025-06-03 21:49:00,2.55,630.43,23.69,48.14,39.53,6.64,19.94,118.26381654908684,47.64,1
10091,Pune,Groceries,Premium,2025-03-04 03:40:00,1.55,468.94,43.32,41.18,41.43,57.8,12.67,74.58633774329748,-22.5,0
10092,Bangalore,Groceries,Premium,2025-04-03 19:26:00,4.7,645.27,40.02,64.68,22.14,38.3,24.38,158.33429080663925,73.23,1
10093,Hyderabad,Groceries,Premium,2025-04-03 22:05:00,2.4,430.12,15.87,44.86,21.76,51.45,22.33,87.40418561246042,-14.8,0
10094,Delhi,Groceries,Regular,2025-02-11 00:38:00,1.0,419.46,28.74,48.84,40.59,17.84,18.3,87.72321720266937,9.19,0
10095,Pune,Groceries,Regular,2025-01-06 07:29:00,3.58,541.38,40.65,51.81,42.82,29.37,20.46,104.3267250882585,20.98,0
10096,Delhi,Beauty,Regular,2025-02-27 20:23:00,3.04,564.76,30.61,62.08,42.64,29.87,21.01,131.18811170033558,27.21,1
10097,Delhi,Groceries,Premium,2025-01-20 09:27:00,2.67,571.76,24.93,50.54,43.58,16.85,23.17,140.2581702844288,54.22,0
10098,Delhi,Groceries,Premium,2025-05-18 18:20:00,2.02,555.14,16.26,56.13,42.28,42.71,19.94,124.52428103973085,-0.34,0
10099,Bangalore,Beauty,Premium,2025-01-30 23:12:00,5.36,555.76,43.21,64.84,35.71,51.06,19.15,120.70937507999258,12.31,0
10100,Hyderabad,Cafe,Premium,2025-02-03 03:57:00,3.29,418.63,27.67,55.89,33.06,9.39,16.41,82.10949505900761,11.44,0
10101,Mumbai,Beauty,Premium,2025-03-09 07:44:00,1.09,434.96,25.52,42.2,45.84,56.83,15.63,67.45417077091376,-51.9,0
10102,Chennai,Cafe,Regular,2025-03-02 23:43:00,0.6,547.9,41.37,40.85,20.25,30.45,10.72,130.5506406989883,80.37,0
10103,Bangalore,Beauty,Discount-Seeker,2025-05-14 11:03:00,1.4,307.06,29.91,51.75,40.78,24.06,15.98,52.00726783867139,-34.67,0
10104,Pune,Groceries,Regular,2025-01-03 11:47:00,4.53,273.93,33.9,72.1,33.89,67.91,22.76,58.46597643647075,-81.53,0
10105,Delhi,Groceries,Premium,2025-02-14 14:42:00,2.33,511.5,29.24,52.28,38.27,74.75,21.25,124.20515665413718,-11.85,1
10106,Pune,Beauty,Regular,2025-04-03 05:43:00,3.49,284.63,38.85,61.82,48.24,35.54,22.98,70.93300462736224,-35.82,0
10107,Delhi,Groceries,Regular,2025-02-28 07:45:00,3.64,270.22,40.37,54.13,33.33,7.87,15.32,46.913557501471914,-8.05,0
10108,Hyderabad,Beauty,Regular,2025-05-15 17:08:00,4.87,500.79,19.53,72.37,26.1,63.92,24.07,90.9313893212247,-51.93,0
10109,Delhi,Beauty,Regular,2025-06-20 09:26:00,5.04,454.24,41.98,60.8,41.47,73.67,21.3,94.47966656150707,-39.48,0
10110,Delhi,Groceries,Regular,2025-06-27 06:03:00,5.13,280.79,17.2,66.17,33.14,41.13,21.65,63.22495702577164,-60.02,0
10111,Delhi,Groceries,Premium,2025-02-08 15:36:00,4.73,365.18,38.15,66.62,30.61,41.75,27.11,81.7575115968076,-19.07,0
10112,Delhi,Beauty,Premium,2025-02-19 04:09:00,0.65,438.44,21.76,42.96,41.02,71.16,18.0,68.79707421473891,-64.58,0
10113,Pune,Cafe,Discount-Seeker,2025-05-29 21:58:00,3.36,471.63,31.7,60.62,39.9,43.05,19.53,112.27248507045321,0.4,1
10114,Mumbai,Groceries,Premium,2025-03-12 11:45:00,2.5,698.44,16.61,57.53,21.97,52.89,16.73,146.1688832721577,30.39,0
10115,Mumbai,Groceries,Regular,2025-05-05 11:21:00,1.44,759.33,38.43,46.11,34.57,15.05,16.09,115.12467511011079,57.82,0
10116,Pune,Cafe,Regular,2025-01-06 06:54:00,0.82,403.28,27.61,36.07,27.33,23.58,15.88,63.59560930033762,4.23,0
10117,Mumbai,Cafe,Regular,2025-04-27 04:47:00,5.67,627.83,40.38,66.33,35.58,16.23,22.52,153.5632616595983,75.8,0
10118,Hyderabad,Groceries,Regular,2025-03-08 22:18:00,3.1,601.51,33.42,61.42,43.91,13.09,21.45,132.41319306979975,47.41,0
10119,Chennai,Groceries,Regular,2025-04-15 07:46:00,4.88,434.7,42.2,65.87,28.06,72.2,22.26,71.91380761055208,-52.02,0
10120,Chennai,Groceries,Regular,2025-02-16 16:17:00,4.51,432.54,36.31,69.32,31.59,14.54,19.09,79.52325407680428,0.38,0
10121,Hyderabad,Groceries,Regular,2025-06-16 00:29:00,5.51,380.32,44.85,74.05,32.74,32.66,27.6,70.87903948409168,-23.72,0
10122,Mumbai,Groceries,Discount-Seeker,2025-02-17 15:26:00,3.82,501.84,43.24,55.61,46.88,23.84,24.21,106.02640377369342,22.94,0
10123,Hyderabad,Beauty,Regular,2025-05-04 04:43:00,5.24,742.14,34.36,63.56,35.42,25.48,26.37,157.7018678986875,67.6,0
10124,Pune,Groceries,Discount-Seeker,2025-01-18 13:48:00,2.54,416.87,43.65,46.56,34.88,3.39,14.43,100.33047892772831,59.15,1
10125,Delhi,Groceries,Premium,2025-04-13 15:26:00,0.88,389.88,39.62,49.34,44.64,50.67,18.93,70.74105269583823,-34.29,0
10126,Chennai,Cafe,Discount-Seeker,2025-05-06 17:27:00,2.92,402.54,29.56,47.58,41.03,60.82,19.95,73.39929832997235,-46.47,0
10127,Chennai,Groceries,Premium,2025-05-26 22:52:00,2.21,633.48,28.98,54.3,49.57,45.62,21.64,105.41229611605095,-15.1,0
10128,Bangalore,Groceries,Regular,2025-01-22 07:47:00,3.55,537.13,21.14,57.96,48.93,74.33,18.49,86.8122262189199,-73.27,0
10129,Mumbai,Groceries,Regular,2025-05-25 14:27:00,1.4,393.61,42.95,48.47,48.46,57.81,11.59,59.28409748659586,-52.51,1
10130,Chennai,Beauty,Regular,2025-02-06 18:12:00,2.51,325.51,35.72,46.1,22.17,66.43,15.49,59.9994377424647,-38.98,0
10131,Pune,Beauty,Discount-Seeker,2025-06-07 04:37:00,4.12,451.77,37.6,65.97,38.02,6.47,24.27,101.0964373349563,28.24,0
10132,Chennai,Groceries,Discount-Seeker,2025-02-02 23:32:00,4.81,493.67,30.62,63.03,33.99,6.8,17.82,77.32524796069463,4.13,0
10133,Delhi,Groceries,Regular,2025-01-21 16:25:00,4.82,527.33,27.78,73.36,49.15,33.32,27.44,104.15700763813649,-23.89,0
10134,Pune,Groceries,Regular,2025-01-27 08:56:00,4.28,419.1,35.29,60.26,43.76,28.64,24.28,76.7737512485847,-20.6,0
10135,Bangalore,Beauty,Regular,2025-06-28 19:15:00,1.76,541.62,17.84,52.4,46.53,69.04,15.36,98.60075022178393,-51.53,1
10136,Hyderabad,Cafe,Regular,2025-01-21 01:41:00,2.04,437.55,35.75,43.83,40.06,48.91,17.93,67.78511539344122,-29.26,0
10137,Delhi,Beauty,Premium,2025-04-13 15:22:00,1.64,511.75,20.11,42.47,34.64,5.12,17.56,79.78110131978276,17.66,0
10138,Delhi,Groceries,Regular,2025-04-02 03:52:00,4.76,401.62,19.17,63.43,33.43,73.05,17.71,87.8801963182634,-62.86,0
10139,Pune,Groceries,Regular,2025-01-10 14:46:00,5.96,384.51,23.42,68.22,35.79,58.47,22.76,78.24219880445024,-60.82,1
10140,Delhi,Cafe,Regular,2025-05-15 20:46:00,2.09,453.88,22.6,44.96,44.47,65.1,17.4,98.87357275172526,-33.06,1
10141,Pune,Groceries,Regular,2025-06-01 11:45:00,5.95,294.69,17.45,77.44,31.04,2.95,20.36,58.05659930872866,-35.92,0
10142,Hyderabad,Groceries,Regular,2025-06-07 15:35:00,4.03,387.79,19.67,61.74,42.61,11.22,16.76,66.94300216037492,-28.96,0
10143,Chennai,Beauty,Regular,2025-05-24 01:16:00,1.56,409.98,30.54,43.62,48.75,61.25,18.91,82.73274040093915,-40.35,0
10144,Delhi,Groceries,Regular,2025-04-12 15:13:00,3.84,387.59,35.14,60.86,27.93,12.57,17.08,68.18689580924074,1.97,0
10145,Pune,Groceries,Regular,2025-05-19 00:23:00,1.95,622.29,22.12,46.33,46.22,39.41,21.77,128.42184997836767,18.58,0
10146,Bangalore,Groceries,Discount-Seeker,2025-03-05 05:11:00,2.15,357.51,40.79,50.77,26.87,63.06,21.88,87.17165143310193,-12.74,0
10147,Bangalore,Beauty,Regular,2025-05-23 17:21:00,5.28,345.23,35.67,71.9,24.34,21.39,19.64,80.31006723351047,-1.65,0
10148,Mumbai,Cafe,Discount-Seeker,2025-04-20 18:10:00,4.79,508.0,41.43,69.19,35.24,50.22,20.11,109.12666916208069,-4.09,0
10149,Hyderabad,Groceries,Discount-Seeker,2025-01-14 00:31:00,1.23,351.5,15.37,39.53,35.64,79.09,18.51,80.07390175175392,-58.82,0
10150,Chennai,Cafe,Regular,2025-06-26 01:14:00,4.87,369.25,20.34,66.35,22.59,25.94,26.29,72.58319122477754,-21.96,0
10151,Pune,Cafe,Regular,2025-06-27 19:23:00,1.7,592.27,39.61,45.91,43.72,22.71,15.07,103.47577860891242,30.75,1
10152,Mumbai,Cafe,Premium,2025-01-21 04:31:00,4.61,569.97,17.0,61.31,41.86,26.12,21.59,137.28914128186608,25.0,0
10153,Mumbai,Groceries,Premium,2025-06-04 06:50:00,1.04,570.65,24.61,50.92,36.62,37.72,14.16,105.70250292107467,5.05,0
10154,Chennai,Beauty,Premium,2025-05-14 21:57:00,3.33,437.54,22.86,61.3,27.93,54.17,23.71,68.95797677274894,-51.58,1
10155,Delhi,Groceries,Premium,2025-02-20 16:48:00,2.43,374.25,35.01,50.59,44.81,73.52,15.08,68.32950871908805,-65.58,0
10156,Hyderabad,Groceries,Regular,2025-03-08 14:57:00,5.88,375.61,28.14,71.65,25.26,9.45,22.56,77.28682646663228,-0.93,1
10157,Mumbai,Groceries,Premium,2025-01-09 12:09:00,1.35,447.37,18.0,47.1,26.88,31.53,17.36,101.83069200850892,14.32,1
10158,Delhi,Groceries,Discount-Seeker,2025-01-02 13:25:00,5.0,501.2,32.74,64.0,21.25,52.73,27.31,87.11656450122017,-18.12,1
10159,Bangalore,Cafe,Discount-Seeker,2025-04-14 07:55:00,5.35,428.13,23.74,67.83,43.76,47.28,22.98,96.40592865051582,-38.72,0
10160,Chennai,Beauty,Regular,2025-06-12 11:55:00,0.83,332.88,38.59,38.21,39.78,29.18,13.52,83.17868217062426,14.6,0
10161,Pune,Beauty,Discount-Seeker,2025-04-10 18:07:00,4.02,425.51,32.3,59.21,41.59,27.62,18.7,69.28605751455879,-26.83,0
10162,Hyderabad,Groceries,Regular,2025-04-26 07:44:00,4.65,461.54,27.8,62.27,26.57,25.52,19.07,97.99340475010474,11.43,0
10163,Mumbai,Groceries,Premium,2025-04-21 23:24:00,5.62,289.17,32.38,65.65,29.89,32.45,20.35,70.15396713077527,-25.46,0
10164,Mumbai,Cafe,Regular,2025-03-23 06:13:00,5.29,160.53,24.65,71.54,45.55,37.82,21.45,29.28131935633353,-100.98,0
10165,Mumbai,Groceries,Regular,2025-06-25 17:55:00,5.29,395.74,42.07,74.51,42.47,19.4,23.99,93.62333481020119,-0.69,0
10166,Bangalore,Cafe,Regular,2025-06-07 20:30:00,2.46,592.71,18.77,54.21,31.83,57.46,13.86,98.34946873600248,-26.38,1
10167,Chennai,Groceries,Discount-Seeker,2025-02-22 21:30:00,0.94,442.35,37.33,37.46,44.87,25.45,15.97,69.24542831755845,-1.2,1
10168,Mumbai,Groceries,Regular,2025-02-18 03:35:00,3.17,293.26,32.31,54.55,39.99,67.43,20.1,52.57435473822316,-77.09,0
10169,Chennai,Beauty,Discount-Seeker,2025-04-29 09:34:00,1.11,787.21,22.9,36.81,39.73,28.61,11.92,150.6638251875672,68.41,0
10170,Hyderabad,Groceries,Regular,2025-04-07 20:24:00,4.51,469.38,29.75,60.06,43.83,0.21,20.61,101.68214675348536,27.33,1
10171,Bangalore,Groceries,Premium,2025-02-04 19:53:00,3.51,340.79,22.42,60.36,37.19,63.48,16.68,70.15788540679401,-68.45,1
10172,Hyderabad,Cafe,Premium,2025-01-11 05:45:00,4.21,365.44,15.82,66.02,43.75,31.42,24.42,81.22634559603071,-44.14,0
10173,Bangalore,Groceries,Regular,2025-04-05 16:06:00,4.79,387.3,42.15,71.73,36.97,64.52,19.23,76.93203433028407,-54.14,0
10174,Bangalore,Groceries,Regular,2025-02-03 16:47:00,1.35,420.74,36.36,44.77,30.73,16.46,20.4,99.76273361340003,44.16,0
10175,Delhi,Groceries,Discount-Seeker,2025-05-03 17:09:00,3.4,565.17,22.85,58.69,39.37,51.9,17.04,92.42123807343306,-34.69,0
10176,Chennai,Groceries,Regular,2025-06-11 12:08:00,5.41,352.34,43.55,70.99,40.18,3.19,21.71,75.433751644727,4.62,1
10177,Hyderabad,Beauty,Discount-Seeker,2025-04-12 21:49:00,4.19,547.06,31.23,58.17,41.07,53.77,25.02,107.30741087842806,-14.47,1
10178,Delhi,Beauty,Discount-Seeker,2025-06-06 17:36:00,2.13,370.73,32.21,45.03,20.52,66.14,14.81,56.83853746651206,-42.64,0
10179,Pune,Groceries,Premium,2025-03-11 13:51:00,4.74,404.97,25.02,63.99,47.41,51.18,22.46,88.5137437919722,-49.05,1
10180,Hyderabad,Groceries,Regular,2025-05-20 00:34:00,3.38,632.64,24.68,51.36,24.68,15.04,22.85,156.21336210615195,89.81,0
10181,Chennai,Groceries,Regular,2025-06-26 07:16:00,5.11,256.65,21.98,67.87,23.49,25.82,20.69,60.03349997507104,-35.17,0
10182,Hyderabad,Groceries,Regular,2025-02-05 12:29:00,2.69,566.94,15.15,47.04,39.13,2.51,19.6,135.90246523877184,62.37,1
10183,Bangalore,Cafe,Premium,2025-06-11 20:03:00,5.99,519.11,41.55,80.23,34.14,41.86,28.78,85.27518275393312,-29.4,1
10184,Delhi,Groceries,Regular,2025-06-04 15:09:00,4.61,471.23,43.92,70.96,21.36,70.76,19.77,91.50268433726616,-27.66,0
10185,Chennai,Beauty,Regular,2025-04-26 03:04:00,5.15,542.78,32.57,73.04,25.53,45.83,19.77,88.25769506985593,-23.57,0
10186,Hyderabad,Beauty,Regular,2025-06-28 19:20:00,1.73,471.87,27.83,54.07,35.75,71.76,19.12,99.50550201048736,-34.24,1
10187,Pune,Groceries,Regular,2025-01-15 02:08:00,1.34,441.72,33.58,50.7,47.51,1.81,16.97,81.35203844416951,14.91,0
10188,Hyderabad,Groceries,Regular,2025-03-08 16:40:00,2.22,418.17,33.63,45.76,43.43,58.33,18.28,98.91089334146386,-14.98,0
10189,Delhi,Groceries,Regular,2025-06-12 14:35:00,0.75,387.79,32.18,39.14,21.71,60.16,15.32,75.44695575914604,-13.38,1
10190,Hyderabad,Cafe,Discount-Seeker,2025-05-23 06:59:00,4.71,159.44,31.69,66.88,34.76,67.96,26.23,38.327515406458396,-99.58,0
10191,Chennai,Beauty,Discount-Seeker,2025-06-23 00:56:00,1.12,520.4,19.38,38.75,37.98,44.23,14.15,118.16655095096482,16.59,0
10192,Mumbai,Groceries,Premium,2025-02-25 03:43:00,5.66,510.72,42.18,64.49,24.23,6.08,23.3,126.77774281642986,74.16,0
10193,Chennai,Groceries,Regular,2025-05-22 13:53:00,4.82,532.66,35.9,73.22,33.52,24.09,26.18,86.83244882219357,-8.1,1
10194,Delhi,Groceries,Premium,2025-03-10 03:33:00,5.44,207.4,32.95,71.12,49.22,23.58,25.31,34.31588576688118,-76.65,0
10195,Hyderabad,Groceries,Premium,2025-06-03 00:26:00,3.63,490.65,25.21,58.75,29.01,5.69,16.0,76.546377369308,8.31,0
10196,Delhi,Groceries,Regular,2025-05-03 23:50:00,1.39,563.49,34.68,47.41,43.47,53.78,17.58,110.28951084229912,0.31,0
10197,Bangalore,Groceries,Regular,2025-04-06 21:51:00,3.42,369.63,28.37,63.32,27.59,62.88,22.59,64.16208922031116,-61.26,1
10198,Delhi,Cafe,Regular,2025-02-23 20:05:00,5.08,609.94,31.56,73.69,44.93,38.86,20.02,113.67226483945669,-12.25,1
10199,Pune,Groceries,Discount-Seeker,2025-05-25 05:25:00,4.48,514.28,24.74,69.16,29.23,68.31,24.6,107.58500816218212,-34.37,0
10200,Pune,Groceries,Discount-Seeker,2025-01-06 22:58:00,5.74,422.08,20.87,78.27,49.89,49.19,21.57,86.4616197530263,-70.02,0
10201,Chennai,Groceries,Regular,2025-06-05 05:20:00,1.54,208.14,33.76,42.29,35.06,57.26,13.49,40.501591019247506,-60.35,0
10202,Mumbai,Groceries,Regular,2025-05-13 15:50:00,1.14,433.26,19.24,49.1,49.47,57.36,11.25,88.23094086113753,-48.46,0
10203,Bangalore,Beauty,Premium,2025-04-24 14:32:00,3.34,338.81,36.78,61.08,35.58,58.45,16.17,53.254226578125454,-65.08,1
10204,Bangalore,Electronics,Regular,2025-06-06 17:21:00,4.66,331.37,29.0,64.23,34.42,51.07,25.52,59.46815323760825,-61.25,0
10205,Delhi,Groceries,Regular,2025-03-20 19:11:00,2.84,471.23,27.92,50.86,47.93,77.4,13.82,84.05703039231406,-64.21,1
10206,Hyderabad,Groceries,Regular,2025-05-22 15:07:00,4.07,458.61,27.25,57.57,49.54,54.89,22.21,77.9794343752791,-56.77,0
10207,Mumbai,Beauty,Premium,2025-03-07 17:07:00,5.94,306.13,36.73,66.7,33.81,5.26,27.41,56.10982349037037,-12.93,0
10208,Delhi,Groceries,Regular,2025-06-03 21:08:00,0.54,450.8,17.72,34.8,37.43,13.29,18.2,75.6023725916849,7.8,1
10209,Pune,Cafe,Regular,2025-01-16 18:53:00,0.79,534.22,24.42,48.84,41.0,48.44,15.95,129.9262892971167,16.07,0
10210,Bangalore,Beauty,Regular,2025-05-24 21:11:00,1.14,471.13,38.89,43.31,37.31,28.01,10.67,106.22810995748306,36.49,1
10211,Bangalore,Groceries,Discount-Seeker,2025-04-30 22:28:00,3.69,508.97,24.51,63.04,42.5,19.41,19.02,85.15089552664459,-15.29,0
10212,Chennai,Beauty,Regular,2025-03-10 08:09:00,3.57,279.27,36.38,57.88,30.78,29.07,18.92,47.86093180671682,-33.49,0
10213,Pune,Groceries,Discount-Seeker,2025-03-29 05:26:00,3.62,687.31,17.09,61.31,46.27,4.6,25.06,113.14579763315557,18.06,0
10214,Hyderabad,Groceries,Discount-Seeker,2025-01-31 05:50:00,2.31,351.47,17.44,54.17,49.74,5.95,15.29,74.2380085303314,-18.18,0
10215,Delhi,Cafe,Regular,2025-05-14 23:51:00,0.84,162.2,25.38,47.25,26.41,38.84,19.58,36.965359809185216,-50.15,0
10216,Pune,Groceries,Premium,2025-02-02 11:03:00,4.35,420.54,19.3,68.84,21.32,31.26,24.45,85.33040975538613,-16.79,0
